job_id,Company,Role,url,YOE,Diploma,Job_type,Provide_Sponsorship,skill_sets,degree_rank
274,General Dynamics Mission Systems,Entry Level Software Engineer,https://careers-gdms.icims.com/jobs/67621/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['Big Data & Processing', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Core Engineering Concepts', 'DevOps & CI/CD', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus', 'Version Control/CLI']",0
275,🔥 Samsara,New Grad – Software Engineering,https://www.samsara.com/company/careers/roles/7336002?gh_jid=7336002&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Content Management', 'Core Engineering Concepts', 'Data Analysis/Viz', 'FinTech Domain', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Mobile Development', 'Product Strategy/Roadmap', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI', 'Web Technologies & Protocols']",0
276,N1,New Grad Software Engineer - Full Stack,https://jobs.ashbyhq.com/n1/73724fe2-9a93-4a60-b349-4fd3d2efa94a/application?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Big Data & Processing', 'Cloud Platforms (AWS/Azure/GCP)', 'DevOps & CI/CD', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'JavaScript/TypeScript', 'ML/DL Concepts', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Statistical Modeling', 'User/Customer Focus', 'Version Control/CLI', 'Web Technologies & Protocols']",0
277,Steel Point Solutions,Software Engineer 1 - Software Engineering,https://steelpoint-llc.com/government-it-consultant-careers/?gh_jid=7453484003&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'Big Data & Processing', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Version Control/CLI']",0
278,Netic,Software Engineer – New Grad,https://jobs.ashbyhq.com/netic/63c216dc-a082-43df-928c-d71b3ed4f887/application?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Big Data & Processing', 'Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'DevOps & CI/CD', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Statistical Modeling', 'User/Customer Focus', 'Version Control/CLI', 'Web Technologies & Protocols']",0
279,D3,Backend Engineer – New Grad,https://d3.com/careers?gh_jid=4915295008&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'C#/.NET', 'Communication & Soft Skills', 'HTML/CSS', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Version Control/CLI']",0
280,DigitalOcean,Software Engineer I - Security,https://www.digitalocean.com/careers/position/apply/?gh_jid=7184047&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'Big Data & Processing', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'Content Management', 'Data Analysis/Viz', 'DevOps & CI/CD', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'NoSQL/NewSQL', 'Python', 'SQL/Databases', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Systems/Firmware', 'Version Control/CLI']",0
281,Esri,Publishing Product Engineer I - Arcgis Enterprise,https://www.esri.com/careers/4828988007?gh_jid=4828988007&utm_source=Simplify&ref=Simplify,1.0,,Full-Time,True,"['Automated Testing & QA', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'SQL/Databases', 'SRE/Observability', 'Semiconductors & IC', 'User/Customer Focus']",0
282,Whoop,Android Engineer 1 - Growth,https://jobs.lever.co/whoop/c1ee90e7-697b-49c2-b805-fa2c1ee20e4f/apply?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,False,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Core Engineering Concepts', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'Version Control/CLI']",0
283,Applied Intuition,Software Integration Engineer - New Grad,https://job-boards.greenhouse.io/appliedintuition/jobs/4607272005?gh_jid=4607272005&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Systems/Firmware', 'Version Control/CLI']",0
284,Rover,"Software Engineer I, Expansions",https://jobs.lever.co/rover/206facd5-3dec-45a0-a76a-189cb2397d3e/?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Mobile Development', 'NoSQL/NewSQL', 'Project Management & Agile', 'SQL/Databases', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields']",0
285,McDonald's,Software Engineer I C#,https://jobs.mcdonalds.com/job/Chicago-Software-Engineer-I-C-IL-60607/1338320000/?ats=successfactors&utm_source=Simplify&ref=Simplify,70.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Core Engineering Concepts', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'SQL/Databases', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)']",0
286,Twitch,Software Engineer I - Frontend,https://job-boards.greenhouse.io/twitch/jobs/8230925002?utm_source=Simplify&ref=Simplify,1.0,High School,Full-Time,False,"['API/Architecture', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Mobile Development', 'NoSQL/NewSQL', 'Product Strategy/Roadmap', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
287,mthree,Développeur génie logiciel / Junior Software Developer - Canada - Montreal,https://job-boards.greenhouse.io/mthreerecruitingportal/jobs/4613765006?utm_source=Simplify&ref=Simplify,3.0,,Full-Time,False,"['API/Architecture', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SQL/Databases', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
288,Wyetech,Software Engineer 0,https://jobs.lever.co/wyetechllc/37094832-f2d0-46ce-968d-9c2369068034/apply?utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'Version Control/CLI']",0
289,General Dynamics Mission Systems,Software Engineer 1,https://careers-gdms.icims.com/jobs/68761/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['Big Data & Processing', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Core Engineering Concepts', 'DevOps & CI/CD', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus', 'Version Control/CLI']",0
290,🔥 NVIDIA,Compiler Optimization Engineer – New College Grad - LLVM and Mlir,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Compiler-Optimization-Engineer--LLVM-and-MLIR---New-College-Grad-2025_JR2006770?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'C/C++', 'Core Engineering Concepts', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Version Control/CLI']",0
291,Amentum,Entry Level Software Engineer,https://pae.wd1.myworkdayjobs.com/en-US/amentum_careers/job/US-VA-Dahlgren/Entry-Level-Software-Engineer_R0148259?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'DevOps & CI/CD', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus', 'Version Control/CLI']",0
292,Captivation,Software Engineer 1 - Hybrid - Java/Mapreduce/Git/Pig/Maven,https://job-boards.greenhouse.io/captivation/jobs/4955322008?utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,False,"['API/Architecture', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
293,Wolverine Trading,Entry Level C# Software Engineer,https://jobs.lever.co/wolve/8b1ee40d-e234-4c5d-910f-88b0addc5549/apply?utm_source=Simplify&ref=Simplify,1.0,,Full-Time,False,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields']",0
294,Promise,Software Engineer – New Grad - Forward Deployed AI,https://jobs.ashbyhq.com/Promise/f0a30718-faf0-4a34-8759-0d6335fa365a/application?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'FinTech Domain', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'User/Customer Focus', 'Web Technologies & Protocols']",0
295,↳,Software Engineer – New Grad - Forward Deployed AI,https://jobs.ashbyhq.com/Promise/f1bdeaba-567d-4d57-97b6-2d78719c0443/application?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'FinTech Domain', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'User/Customer Focus', 'Web Technologies & Protocols']",0
296,Fidelity National Information Services,Software Engineer I - C++ and Payments Systems,https://fis.wd5.myworkdayjobs.com/searchjobs/job/PHL-MAKA-8767-FLR42/Software-Engineer-I--C---and-Payments-Systems-_JR0300399?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['Automated Testing & QA', 'Business/Analysis', 'C/C++', 'Core Engineering Concepts', 'FinTech Domain', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'User/Customer Focus']",0
297,Promise,Software Engineer – Forward Deployed AI (New Grad) 🇺🇸,https://jobs.ashbyhq.com/Promise/f0a30718-faf0-4a34-8759-0d6335fa365a?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'FinTech Domain', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'User/Customer Focus', 'Web Technologies & Protocols']",0
298,↳,Software Engineer – Forward Deployed AI (New Grad) 🇺🇸,https://jobs.ashbyhq.com/Promise/f1bdeaba-567d-4d57-97b6-2d78719c0443?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'DevOps & CI/CD', 'FinTech Domain', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'User/Customer Focus', 'Web Technologies & Protocols']",0
299,🔥 Oracle,Undergrad Software Engineer - Oracle Cloud Infrastructure (OCI) 🛂,https://careers.oracle.com/en/sites/jobsearch/job/312200?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'C/C++', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'User/Customer Focus']",0
300,Amentum,Entry Level Software Engineer,https://pae.wd1.myworkdayjobs.com/en-US/amentum_careers/job/US-VA-Dahlgren/Entry-Level-Software-Engineer_R0148073?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'User/Customer Focus']",0
301,🔥 Adobe,Software Development Engineer,https://careers.adobe.com/us/en/job/ADOBUSR158465EXTERNALENUS/Software-Development-Engineer?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Content Management', 'Core Engineering Concepts', 'DevOps & CI/CD', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Project Management & Agile', 'SRE/Observability', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI']",0
302,ElevenLabs,Growth Engineering - Mobile 🛂,https://jobs.ashbyhq.com/elevenlabs/bed47ac1-9c5c-44ae-8965-3a4312706328?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Big Data & Processing', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'DevOps & CI/CD', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Statistical Modeling', 'User/Customer Focus', 'Version Control/CLI', 'Web Technologies & Protocols']",0
303,Insulet,Associate Software Test Engineer,https://insulet.wd5.myworkdayjobs.com/en-US/insuletcareers/job/US---Massachusetts/Associate-Software-Test-Engineer---Acton--Mass--Hybrid-_REQ-2025-13419?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'User/Customer Focus']",0
304,Analog Devices,"Associate Engineer, Embedded Software",https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/United-Kingdom-Edinburgh-SC-Freer/Associate-Engineer--Embedded-Software_R257164?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'C/C++', 'DevOps & CI/CD', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Semiconductors & IC', 'Systems/Firmware', 'Version Control/CLI']",0
305,Vermont Information Processing,Software Engineer 1,https://job-boards.greenhouse.io/vipvermontinformationprocessing2/jobs/4953972007?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'DevOps & CI/CD', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Mobile Development', 'SQL/Databases', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI', 'Web Technologies & Protocols']",0
306,Shield AI,Software Engineer I - Hardware Test - R3999,https://jobs.lever.co/shieldai/8ed6bd48-2bf0-44a2-812d-7d8a2ab6b9f0/apply?utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,False,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'Version Control/CLI']",0
307,Intuit,Software Engineer 1,https://jobs.intuit.com/job/mountain-view/software-engineer-1/27595/87369448720?utm_source=Simplify&ref=Simplify,0.0,High School,Full-Time,True,"['API/Architecture', 'Big Data & Processing', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Content Management', 'Data Analysis/Viz', 'DevOps & CI/CD', 'FinTech Domain', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Mobile Development', 'NoSQL/NewSQL', 'Product Strategy/Roadmap', 'Project Management & Agile', 'SQL/Databases', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
